created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Sep 28 16:39:45 +0000 2023;1707434935626437118;"Tiap Sherina nyanyi, aku senyum-senyum sendiri, terharu lagi.  #PetualanganSherina2 ini beneran bagus banget!!! Bagus semuanya!!!! Sherina dan Sadam ini benar-benar bikin #NostalgiaBersama jatuh cinta zaman piyik hahahah";0;1;1;0;in;147468742;1707434919121891563;ddian_p;https://twitter.com/ddian_p/status/1707434935626437118
Thu Sep 28 16:39:45 +0000 2023;1707434932174467577;"Adegan demi adegan di #PetualanganSherina2 ini benar-benar bikin #NostalgiaBersama di adegan 23 tahun lalu. Senyum-senyum, ketawa, tersipu, berkaca-kaca lagi, usap air mata lagi wkwk.  Pas adegan Sherina ketemu Sadam aduuuuhhhh please lah kalian harus nonton ini!!! Suka banget!";0;1;0;0;in;147468742;1707434919121891563;ddian_p;https://twitter.com/ddian_p/status/1707434932174467577
Thu Sep 28 16:39:44 +0000 2023;1707434928575758809;"Pertama yang dilakukan adalah nyiapin tissue. Karena aku sadar aku gembeng, sedih nangis, bahagia juga nangis, anaknya emang nangisan. Dan benar, baru juga mulai udah berkaca-kaca, kayak ngimpi bisa nonton Sherina main film lagi. Bahagia banget yaa Allah. #PetualanganSherina2";0;1;0;1;in;147468742;1707434919121891563;ddian_p;https://twitter.com/ddian_p/status/1707434928575758809
Thu Sep 28 16:39:42 +0000 2023;1707434921843896520;"Dateng siang jam 13.30 berharap dapet jadwal jam 15.20, ternyata udah full dan ngambil jam 18.15. Gpp, nunggu 4 jam juga kulakuin demi #NostalgiaBersama #PetualanganSherina2   Happy banget waktu banyak yang minat nonton, tapi agak khawatir karena ada beberapa yang bawa anak kecil";0;1;0;0;in;147468742;1707434919121891563;ddian_p;https://twitter.com/ddian_p/status/1707434921843896520
Thu Sep 28 16:39:41 +0000 2023;1707434919121891563;"Akhirnya yaa Allah 😭 Sengaja berangkat nonton sendiri karena pengen lebih intim aja sama film ini. Kawan-kawan pada ngajakin nonton besok, tapi aku memilih nonton duluan. Besok tetap nonton lagi, insya Allah. #PetualanganSherina2  #NostalgiaBersama https://t.co/89NPr5tKhv";0;1;0;0;in;147468742;1707434919121891563;ddian_p;https://twitter.com/ddian_p/status/1707434919121891563
Thu Sep 28 16:33:25 +0000 2023;1707433341681831991;"Sampai sekarang itu jiwa ke-sherina-an masih sedikit lengket..  Masih merasa dunia itu tempat berpetualang...   Lagu2 petualangan sherina yg dulu sering dihafalin...  Petualangan Sherina 2 menurutku Perfect banget..  Sherinanya keren banget cuy!!!  #PetualanganSherina2  #PetSher2";0;0;0;0;in;997737071182692354;1707433341681831991;DetectiveKoceng;https://twitter.com/DetectiveKoceng/status/1707433341681831991
Thu Sep 28 16:31:10 +0000 2023;1707432773118759095;"Emang generasi 90an itu banyak banget hal2 yg memorable yah... #nostalgia #PetualanganSherina2 #Semarang https://t.co/7RkPB8DXjT";0;0;0;0;in;1515350512861806596;1707432773118759095;OrdinaryMan_010;https://twitter.com/OrdinaryMan_010/status/1707432773118759095
Thu Sep 28 16:29:49 +0000 2023;1707432434500034936;"JUJUR SUKA BGTTT POKONYA KGN BGT DRAMA MUSIKAL GINIII #PetualanganSherina2 https://t.co/g6SWxT5uMH";0;0;0;0;in;1273820248722964480;1707432434500034936;this_is_lislis;https://twitter.com/this_is_lislis/status/1707432434500034936
Thu Sep 28 16:19:18 +0000 2023;1707429789139866010;"PENGEN STREAMING ALBUMNYA. KAYAKNYA SEBULAN KEDEPAN BAKAL DENGERIN ALBUM INI TERUS. maju terus industri film dan musik indonesia #PetualanganSherina2";0;0;0;0;in;1567412244832714753;1707429787202129922;straymiaw;https://twitter.com/straymiaw/status/1707429789139866010
Thu Sep 28 16:19:18 +0000 2023;1707429787202129922;"SEMOGA MOMEN INI BISA BUAT SHERINA AKTIF DI DUNIA MUSIK LAGI +Pertunjukkan Musikal Indo jadi tambah maju amin. Sumpah fim score nya amazing. Overture nya sukak mau nangis #PetualanganSherina2";0;1;0;0;in;1567412244832714753;1707429787202129922;straymiaw;https://twitter.com/straymiaw/status/1707429787202129922
Thu Sep 28 16:18:01 +0000 2023;1707429465834529035;"Betapaaaa bahagianyaaa... Sherina bagussss bangettt!!!!!!!!!!!!!!! Mau nonton lagi, berkali-kaliiiii.  #PetualanganSherina2";0;0;0;0;in;558665100;1707429465834529035;SamrinaKurniati;https://twitter.com/SamrinaKurniati/status/1707429465834529035
Thu Sep 28 16:13:15 +0000 2023;1707428266477555806;"#PetualanganSherina2 hwaaa pengen liat sayu dan keindahan hutan Kalimantan lgi 😭 https://t.co/VxuwirkfNq";0;0;0;0;in;2415210728;1707428266477555806;Cho_minyeow;https://twitter.com/Cho_minyeow/status/1707428266477555806
Thu Sep 28 16:10:55 +0000 2023;1707427676565405770;"23 tahun kemudian.. #PetualanganSherina2 https://t.co/RpYbqsGpjd";0;0;0;0;in;107960641;1707427676565405770;hawrable_;https://twitter.com/hawrable_/status/1707427676565405770
Thu Sep 28 16:03:28 +0000 2023;1707425801996792177;"Zaman masih Twitter dan belum X, ini pasti kalau ketik #PetualanganSherina2 bisa ada emotnya nih";0;0;0;1;in;17190268;1707425801996792177;almuhtadimd;https://twitter.com/almuhtadimd/status/1707425801996792177
Thu Sep 28 16:01:24 +0000 2023;1707425284386070967;"Tapi serius. Liat mereka berdua jadi pengen beli outfitnya. Lalu nyemplung ke pedalaman Kalimantan. Ke hutan.😂 #PetualanganSherina2";0;0;0;0;in;326691663;1707425284386070967;grace_saa;https://twitter.com/grace_saa/status/1707425284386070967
Thu Sep 28 15:52:51 +0000 2023;1707423129436590102;"dalam rangka hari pertama penayangan #PetualanganSherina2 ✨ https://t.co/hOPyGinGRV";0;0;0;0;in;1675436354891816960;1707423129436590102;irisworlddd;https://twitter.com/irisworlddd/status/1707423129436590102
Thu Sep 28 15:50:10 +0000 2023;1707422457630789964;"𝐁𝐞𝐭𝐚𝐩𝐚 𝐛𝐚𝐡𝐚𝐠𝐢𝐚𝐧𝐲𝐚 𝐩𝐮𝐧𝐲𝐚 𝐛𝐚𝐧𝐲𝐚𝐤  t̶e̶m̶a̶n̶ 𝐃𝐔𝐈𝐓, 𝐛𝐞𝐭𝐚𝐩𝐚 𝐬𝐞𝐧𝐚𝐧𝐠𝐧𝐲𝐚! 🌳🍃  film terbaik tahun 2023 versi gue! nostalgianya 100% dapet bgt, berasa dibawa lagi ke era tahun 2000an jaman gue masih SD 🥹  1000/10 for #PetualanganSherina2 ✨ https://t.co/8LEm0ak5d0";1;0;2;4;in;1612887815720947712;1707422457630789964;rh93mn;https://twitter.com/rh93mn/status/1707422457630789964
Thu Sep 28 15:49:35 +0000 2023;1707422308053492165;"Rate 7/10. film Semua Umur (SU) tapi saya sebagai orang dewasa merasa ini tuh 13+ deh. Adegannya tuh hmm banget. Musicalnya bukan persahabatan melainkan percintaan. Jadi yang mau nyanyi lagu nostalgia jangan kenceng² ada lirik yg diganti. #PetualanganSherina2 #PdtualanganSherina";0;0;0;0;in;1606691870683594754;1707422308053492165;royoroyoyo;https://twitter.com/royoroyoyo/status/1707422308053492165
Thu Sep 28 15:49:09 +0000 2023;1707422200217940252;"Baru selesai nonton #PetualanganSherina2 dan teringat sama cuitan ini. Film lama? Film yang ditonton sama komplotan preman yang nyekap Sherina dan Saddam? ‘Tiga Dara’?! 😳";0;2;5;8;in;34537216;1707422200217940252;sir_amirsyarif;https://twitter.com/sir_amirsyarif/status/1707422200217940252
Thu Sep 28 15:47:59 +0000 2023;1707421905194782883;"#PetualanganSherina2 ini berhasil membangkitkan perasaan senang dan kagum sewaktu kecil dulu pas Nonton, mulai dari musik khas nya yg tetap ada, beberapa set yg terasa tdk asing, dialog antar tokoh yg tdk berubah kehangatanya, semua nya dikemas rapih dan menyenangkan.";0;1;0;0;in;344055890;1707421900933333321;Naad_Naad;https://twitter.com/Naad_Naad/status/1707421905194782883
Thu Sep 28 15:47:10 +0000 2023;1707421702060478670;"Tapi meski gitu, nonton #PetualanganSherina2 ini berasa nostalgia 🥹 banyak scene yang bikin berkaca-kaca:"")  jadi penasaran, pasti feelnya beda lagi kalo aku juga punya kenangan sama Petualangan Sherina:""")";0;1;1;0;in;1118903898327044096;1707421699644514564;chijeutopokki;https://twitter.com/chijeutopokki/status/1707421702060478670
Thu Sep 28 15:46:13 +0000 2023;1707421460862804319;"@FilmPetSher Gue nungguuuuuuu banget mereka remake this signature pose yang bbrpa kali sering gue ala2in sama temen2 dlu.. AND YEAH THEY DID IT! Kalau nda malu sm temen ya ogut udh screaming pas adegan ini, wkwkwk #PetualanganSherina #PetualanganSherina2 @FilmPetSher https://t.co/dKW9RZ5ltE";1;1;0;5;in;46883438;1707364321704243486;senorjoey;https://twitter.com/senorjoey/status/1707421460862804319
Thu Sep 28 15:44:56 +0000 2023;1707421137330950157;"Pose legendaris! #PetualanganSherina2 Gemeshh buat nge-spill! Tp yg jelas mending nonton langsung di bioskop. Ga usah takut sendirian. Banyak kok yg nonton sendiri. Termasuk aku. Yg bawa balita lebih dr 1 juga banyak!Yg bawa sekeluarga jg ada.  Banyak! Haha. https://t.co/UvVdDtllzO";0;1;0;0;in;326691663;1707421137330950157;grace_saa;https://twitter.com/grace_saa/status/1707421137330950157
Thu Sep 28 15:42:40 +0000 2023;1707420566305882409;"Nonton #PetualanganSherina bener2 living up to this meme 🤣🤣 Banyak banget nostalgic moments yang dikasih sm @FilmPetSher ini sampai kita mesem2 sendiri antara terharu/sedih sama umur wkwkwk  Dan inilah faktor dari #PetualanganSherina2 yg bikin kita gamon selepas dr bioskop 👏🏼👏🏼 https://t.co/zj6ThA14zo";0;1;0;6;in;46883438;1707364321704243486;senorjoey;https://twitter.com/senorjoey/status/1707420566305882409
Thu Sep 28 15:40:54 +0000 2023;1707420125203480860;"Pas denger lagu2nya, tapi yg dinyanyiin lirik lagu lama 😅🤭#PetualanganSherina2";0;0;0;0;in;1218461231515701248;1707420125203480860;adittaurean;https://twitter.com/adittaurean/status/1707420125203480860
Thu Sep 28 15:37:50 +0000 2023;1707419351853547828;"Oh iya di sini ga ada permen cha cha wkwkwkwk. Jangan harap lihat Sherina makan permen cha cha lagi. Udah gede sherinanya wkwkwk #PetualanganSherina #PetualanganSherina2";0;0;0;0;in;98587263;1707419351853547828;DIMAS_NAY;https://twitter.com/DIMAS_NAY/status/1707419351853547828
Thu Sep 28 15:34:30 +0000 2023;1707418513806434805;"Sudah nonton? Disclaimer, jangan ajak anak yang masih di bawah umur ya. 13, mungkin? Karena ada semacam kekerasan untuk film skg. Ya karena konflik ceritanya set Sherina Sadam bukan remaja lagi 😂 -#PetualanganSherina #PetualanganSherina2";0;0;0;0;in;98587263;1707418055960383740;DIMAS_NAY;https://twitter.com/DIMAS_NAY/status/1707418513806434805
Thu Sep 28 15:33:44 +0000 2023;1707418320432165318;"bawa anak nonton #PetualanganSherina2 yang sebelumnya udah disuguhkan PetSher di Netflix. komen pertama Bie, "wah udah besar ni mereka" 🤣🤣";0;1;0;0;in;42575209;1707418320432165318;onlyikha;https://twitter.com/onlyikha/status/1707418320432165318
Thu Sep 28 15:33:42 +0000 2023;1707418311582224631;"me sepanjang nonton #PetualanganSherina2 https://t.co/QfNf2T3gMI";0;0;0;1;in;1144929542726803456;1707418311582224631;bucintsukki;https://twitter.com/bucintsukki/status/1707418311582224631
Thu Sep 28 15:32:43 +0000 2023;1707418063195512945;"3. 25-26 tahun lalu, kemudian hadir skg, personal sendiri berharap ada yang spesial. Tapi, narasi kurang. So far, 8-/10. #PetualanganSherina2 #PetualanganSherina";0;1;0;0;in;98587263;1707418055960383740;DIMAS_NAY;https://twitter.com/DIMAS_NAY/status/1707418063195512945
Thu Sep 28 15:32:42 +0000 2023;1707418060515410063;"2. Berarti kalau yang nonton ini dulunya umur 4-5 tahun, skg 30 tahun, berarti rentang waktunya 25-26 tahun nunggu nih film. Tapi, ceritanya kayak b aja. So sorry mirles #PetualanganSherina2 #PetualanganSherina";0;1;0;0;in;98587263;1707418055960383740;DIMAS_NAY;https://twitter.com/DIMAS_NAY/status/1707418060515410063
Thu Sep 28 15:32:42 +0000 2023;1707418058271453549;"1. Nuansa mirles terasa kuat masihan di film ini. Mulai dari bagaimana komposisi musik dan arah ceritanya, Mirles pwol di Petualangan Sherina 2. #PetualanganSherina #PetualanganSherina2";0;1;0;0;in;98587263;1707418055960383740;DIMAS_NAY;https://twitter.com/DIMAS_NAY/status/1707418058271453549
Thu Sep 28 15:32:41 +0000 2023;1707418055960383740;"Nonton sherina reunian sama sadam. Hasilnya? #PetualanganSherina #PetualanganSherina2";0;1;0;0;in;98587263;1707418055960383740;DIMAS_NAY;https://twitter.com/DIMAS_NAY/status/1707418055960383740
Thu Sep 28 15:30:31 +0000 2023;1707417509757161572;""...saat sesuatu terjadi diluar kendali, diam sesaat, ttp berani hadapi &amp  harus tanggung jawab"  kereeennn full seru, lagu, koreo Kalimantan dan orang utan 😍  mak bpk nostagia anak2 juga menikmati  #PetualanganSherina2 https://t.co/jtCk7mY0Cy";0;0;0;1;in;886084596;1707417509757161572;anjar_lusiana;https://twitter.com/anjar_lusiana/status/1707417509757161572
Thu Sep 28 15:29:54 +0000 2023;1707417357508108524;"Finally #PetualanganSherina2 https://t.co/nogMId9m9K";0;0;0;0;en;4074487992;1707417357508108524;amunraha;https://twitter.com/amunraha/status/1707417357508108524
Thu Sep 28 15:28:46 +0000 2023;1707417070491799994;"bang ardit! @ArditErwandha sebenernya salah satu alasan aku nonton #PetualanganSherina2 itu krn bang arditnya 🥹 bangga sekali aku, pas menit awal2 aku keinget video2 reels-mu 😭 tapi setelah itu mengalir as aryo :") good job!   tapi nih klo boleh jujur w kesel sama bandananya 😭 https://t.co/EzUM867pk7";1;0;2;4;in;1118903898327044096;1707417070491799994;chijeutopokki;https://twitter.com/chijeutopokki/status/1707417070491799994
Thu Sep 28 15:28:21 +0000 2023;1707416966976438396;"pernah juga jadi sherina meskipun dengan teknik pas-pasan huhuhu good old days, terima kasih ISO atas pengalamannya ✨✨✨ sekarang sih aku memble  #PetualanganSherina2 https://t.co/MOsvrDXDIq";0;0;0;0;in;66297483;1707372626912723245;Capricorn0Angel;https://twitter.com/Capricorn0Angel/status/1707416966976438396
Thu Sep 28 15:27:07 +0000 2023;1707416654328774753;"dibnding nebak2 ending dr konflik utama cerita #PetualanganSherina2 , ai jauh lbh penasaran perkembangan hubungan Sherina-Sadam di akhir cerita itu gmn saking bagusnya chemistry mrk berdua 😭 but still film ini seakan mau ngasih surat cinta buat anak 90an lwt meme ini score: 7/10 https://t.co/9KP5ZxNY7C";0;1;0;4;in;908135834;1707416654328774753;chonkymunchies;https://twitter.com/chonkymunchies/status/1707416654328774753
Thu Sep 28 15:25:13 +0000 2023;1707416177314844972;"nangis nonton petualangan sherina 2, semua scene nya detail sekali persis sama petsher 1. Lagu + koreonya bagus banget. Sherina sama Derby persis kaya dibayanganku, ga berubah. Ngeyelnya sherina masih sama dan Sadam yg lebih wise. Duh... kok bisa. #PetualanganSherina2";0;0;1;1;in;77127573;1707416177314844972;chintataardisa;https://twitter.com/chintataardisa/status/1707416177314844972
Thu Sep 28 15:22:12 +0000 2023;1707415415897665687;"Nonton #PetualanganSherina2 . Awal awal cuma netes netes doang nangis. Udah credit, nangis sesenggukan. Gak sedih tapi kok pengen nangis😭🤎";0;0;0;0;in;123473906;1707415415897665687;tiahahu;https://twitter.com/tiahahu/status/1707415415897665687
Thu Sep 28 15:20:38 +0000 2023;1707415022895603790;"Film yg nostalgic. Film yg bisa menyatukan selera seluruh anggota keluarga. Film yg bikin mesem2 sejak nyanyian pertama. Film yg menyadarkan bahwa Sherina dan Sadam punya kemistri sekuat Cinta dan Rangga. Film yg mengembalikan kebesaran nama Miles! #PetualanganSherina2 https://t.co/ZtkkS11JFr";0;0;0;4;in;115024265;1707415022895603790;buayadayat;https://twitter.com/buayadayat/status/1707415022895603790
Thu Sep 28 15:20:14 +0000 2023;1707414922567778502;"Jujur kirain aku yg lebay karena berkaca2 (plus merindinh) pas lagu pertama mulai di film #PetualanganSherina2. Ternyata emang banyak juga yg begitu.   Hai, sobat line 90-an ku. ❤️😍";0;0;0;0;in;1154769357169233926;1707414922567778502;mygwny;https://twitter.com/mygwny/status/1707414922567778502
Thu Sep 28 15:20:01 +0000 2023;1707414870298447876;"Beneran nostalgia nonton film #PetualanganSherina2 , sengaja nonton di hari pertama, di bioskop tadi gemes, nangis, bahagia, tepuk tangan bareng2 🤩👏";0;0;0;0;in;49529884;1707414870298447876;HepniYun;https://twitter.com/HepniYun/status/1707414870298447876
Thu Sep 28 15:18:04 +0000 2023;1707414378138718668;"#PetualanganSherina2, bagus banget!  premis ceritanya kuat sampai berkaca² campur aduk. nostalgia plus terenyuh lihat lebih dekat hutan kalimantan &amp  orang utan. puas dgn musiknya, petualangan actionnya, yg mencuri perhatian karakter sindai.  Lagu sayu bagus bgt, aku ber-kaca² :') https://t.co/9DGhc3nBsA";0;0;0;1;in;43070684;1707311144841736422;muloyoung;https://twitter.com/muloyoung/status/1707414378138718668
Thu Sep 28 15:18:00 +0000 2023;1707414361034375343;"Gamon habis nonton sequel film umur2 sejauh ini baru 2 film yg bisa wujudin. Pertama End Game, itu Gamon nya berhari-hari, dan yg kedua skrg bgt Petualangan Sherina 2. Ternyata gini rasanya mengeluarkan semua inner child dlm diri 😅 Keren sih Petsher. TOP 👍 #PetualanganSherina2 https://t.co/75imURo64f";0;0;3;2;in;1333806404407234560;1707414361034375343;NLawoo;https://twitter.com/NLawoo/status/1707414361034375343
Thu Sep 28 15:17:19 +0000 2023;1707414189818745162;"Nonton #PetualanganSherina2 pake setelan merah-putih biar berasa kayak aku waktu SD pas PetSher pertama tayang. 💖 https://t.co/HPliOt8sd6";0;3;0;1;in;38187845;1707394998772367391;gembrit;https://twitter.com/gembrit/status/1707414189818745162
Thu Sep 28 15:12:37 +0000 2023;1707413005095559423;"Nonton @FilmPetSher 2 di hari pertama dan rasanya campur aduk, happy iya, haru iya, senang iya, gemas iya  Ga menyesal nonton sequel ini, bahkan udah berencana nonton ulang minimal 3 x supaya hafal semua adegan plus dialognya seperti dulu nonton PetSher 1 #PetualanganSherina2";0;1;0;0;in;64284790;1707413005095559423;ratnacity;https://twitter.com/ratnacity/status/1707413005095559423
Thu Sep 28 15:09:23 +0000 2023;1707412190955999417;"Inner child intake 100%! #PetualanganSherina2 https://t.co/9mwKqWK2Mp";0;0;0;0;en;47250787;1707412190955999417;safira_ra;https://twitter.com/safira_ra/status/1707412190955999417
Thu Sep 28 15:06:51 +0000 2023;1707411553912533363;"Gatau ngerate film kek orang2. Pokoknya bagusssss bangetttttt 🥹👏🏻 #PetualanganSherina2 https://t.co/eBqs5mKSSZ";0;0;0;0;in;74992449;1707411553912533363;nyumiltea;https://twitter.com/nyumiltea/status/1707411553912533363
Thu Sep 28 15:04:00 +0000 2023;1707410838276157833;"Nonton #PetualanganSherina2 rasanya kayak kembali ke rumah lama yang banyak kenangannya😭 It’s so waaarm and feels like ah, I’m finally home❤️ definitely 9/10 for me! https://t.co/72GEXwow8S";0;0;0;4;in;1091015636375859200;1707410838276157833;Fangurlingbabes;https://twitter.com/Fangurlingbabes/status/1707410838276157833
Thu Sep 28 15:02:46 +0000 2023;1707410528623366158;"Sengaja bekel chacha biar lebih kerasa nostalgianya🤣 Filmnya seru bgt sampe bikin terharu😭 Alhamdulillah masih diberi kesempatan buat nonton yg keduanya🥰 #PetualanganSherina2  #NostalgiaBersama https://t.co/ECQ2gSFd42";0;0;0;0;in;1333377306656526336;1707410528623366158;shinypurple9;https://twitter.com/shinypurple9/status/1707410528623366158
Thu Sep 28 14:59:48 +0000 2023;1707409779369689360;"PETUALANGAN SHERINA 2 IS TOTAL UPGRADEEEEE😍😍😍😍😍😍😭😭😭😭😭😭😭😭😭😭 bakal nonton lg sih fixxx #PetualanganSherina2";0;1;0;1;in;1392767655413633026;1707409779369689360;jackfr0zt_;https://twitter.com/jackfr0zt_/status/1707409779369689360
Thu Sep 28 14:53:52 +0000 2023;1707408285673062604;"Film ke 30 di 2023  23 years later, keluar bioskop dengan senyum lebaaaaarrrrrr banget pas ending film ini.  TERBAIK 👏👏👏  Abis ntn ini, lagu SAYU bakalan gue puter berkali-kali 😍  #PetualanganSherina2 https://t.co/8z5aY2fjfO";0;1;2;13;in;46428428;1613914770801057792;rezaFRoDiSCo;https://twitter.com/rezaFRoDiSCo/status/1707408285673062604
Thu Sep 28 14:51:56 +0000 2023;1707407799075082600;"Gimana bisa putus kalo gak pernah jadian.  -Sherina- #PetualanganSherina2";0;0;0;0;in;565302277;1707407799075082600;syarifah_diana;https://twitter.com/syarifah_diana/status/1707407799075082600
Thu Sep 28 14:48:09 +0000 2023;1707406850705285380;"#PetualanganSherina2 https://t.co/j7qMPOi8Np";0;0;0;0;qme;55772292;1707406850705285380;WIDHI_D;https://twitter.com/WIDHI_D/status/1707406850705285380
Thu Sep 28 14:46:35 +0000 2023;1707406455475982433;"#PetualanganSherina2 #PetSher2 Saran Si, Scene Yang Mengenang Bintang Mending Pakai Scene MV Aja Keren Banget Malahan";0;0;0;0;in;1418410265368961030;1707406455475982433;rantoru26;https://twitter.com/rantoru26/status/1707406455475982433
Thu Sep 28 14:44:12 +0000 2023;1707405856319619292;"#PetualanganSherina2 bagooos bangetttttttttttt. Aaaaaaaaaaaaaaaaaaa https://t.co/vBGwfoVm6n";0;0;0;0;in;370589297;1707405856319619292;cemataitem;https://twitter.com/cemataitem/status/1707405856319619292
Thu Sep 28 14:43:48 +0000 2023;1707405755140448459;"#PetualanganSherina2 huhu";0;0;0;0;tl;121024750;1707405755140448459;bagus15siwon;https://twitter.com/bagus15siwon/status/1707405755140448459
Thu Sep 28 14:42:59 +0000 2023;1707405547472068968;"@FilmPetSher Sangat BER NOSTALGIA BERSAMA~ Makasih yah Petualangan Sherina 2 aku bakal nonton lagi sekali sih ini, se epic itu membangkitkan kenangan masa lalu ☺ #NostalgiaBersama  #PetualanganSherina2 https://t.co/alKob69AwY";0;0;0;1;in;1658863437026566144;1707336671208120785;dep_karina;https://twitter.com/dep_karina/status/1707405547472068968
Thu Sep 28 14:36:58 +0000 2023;1707404035429638547;"Scene pertama terasa nostalgianya 🤧  Makasih sher udah membangkitkan kenangan lama #PetualanganSherina2 https://t.co/FdoMxJ0Htx";0;1;0;1;in;107342720;1707404035429638547;Whie_PurpLeLy;https://twitter.com/Whie_PurpLeLy/status/1707404035429638547
Thu Sep 28 14:35:30 +0000 2023;1707403665341116548;"Sangat memorable lagu2nya. All cast juga keren2. Penonton studio pun applause. Congrats buat all cast &amp  all crew #PetualanganSherina2 @BaseEntID @cinepoint_ @bicaraboxoffice @txtanakbioskop https://t.co/B31PRvNlwm";0;0;1;0;in;908577174856228864;1707403665341116548;hendori23;https://twitter.com/hendori23/status/1707403665341116548
Thu Sep 28 14:30:10 +0000 2023;1707402321423167951;"Ohya tadi sing along berjemaah juga pas credits 😩🎶  Mengapa~ bintang.. bersinar~  Mengapa~ air.. mengalir~ 🎶  #NostalgiaBersama #PetualanganSherina  #petualangansherina2   https://t.co/m6IxyJyadb";0;1;0;0;in;66671544;1707402271884280113;bunnyrapper;https://twitter.com/bunnyrapper/status/1707402321423167951
Thu Sep 28 14:29:58 +0000 2023;1707402271884280113;"Petualangan Sherina 2 @FilmPetSher   Nostalgic, super excited, super fun &amp  heart-warming 🥹  Kayaknya bakal nonton lagi, secara dulu nonton 2x di Bioskop, kali ini juga pastinya 2x atau lebih 👀  #NostalgiaBersama #PetualanganSherina  #petualangansherina2  #filmpetsher2 https://t.co/33QKSCTjuw";0;1;0;6;in;66671544;1707402271884280113;bunnyrapper;https://twitter.com/bunnyrapper/status/1707402271884280113
Thu Sep 28 14:28:46 +0000 2023;1707401972188668267;"@FilmPetSher Ternyata aku tak sendiri buat nonton #PetualanganSherina2 sendirian. Teman sebangku bioskop jg sendirian, kita sama2 nungguin smpe credit title selesai, turun tangga bareng sambil bahas perasaan nonton td. Lucunya kita sama2 nangis pas diawal2 film, aku ambil tisu dia jg sama🤣";0;0;1;3;in;3945766873;1707336671208120785;ath22wht;https://twitter.com/ath22wht/status/1707401972188668267
Thu Sep 28 14:21:47 +0000 2023;1707400211478589766;"I really enjoyed watching this 🥰🥰🥰 It's like watching myself growing up. The nostalgic and mix feeling of ever being a kid once and now facing an adulthood life with every complicated thing in it.  Thank youuu 💕 #PetualanganSherina2 https://t.co/LWTTtRmLUL";0;0;1;3;en;111262518;1707400211478589766;lunamovaaz;https://twitter.com/lunamovaaz/status/1707400211478589766
Thu Sep 28 14:18:37 +0000 2023;1707399416049762329;"Used to have a crush on Sadam when i was 7 y.o. and 23 years later, i have a crush on him, again😌🤣  #PetualanganSherina2";0;0;0;1;en;111262518;1707399416049762329;lunamovaaz;https://twitter.com/lunamovaaz/status/1707399416049762329
Thu Sep 28 14:11:46 +0000 2023;1707397691842740620;"its #PetualanganSherina2 day!! AAAAH indo cinema riseeeee🥹 happy bgt everyone was having their moment. clapping and cheering everywhere🤍 @FilmPetSher @MilesFilms https://t.co/Gy0bXfiFS7";0;0;0;0;en;858701217785970690;1707397691842740620;softchangbean;https://twitter.com/softchangbean/status/1707397691842740620
Thu Sep 28 14:10:08 +0000 2023;1707397279894904837;"oke tiket #PetualanganSherina2 udh di tangan tuh. tempatnya di mall phipo, mall yg ga pernah menarik buatku karena jauh bgt dari rmh. terpaksa di situ karena cuma itu yg nayangin film ini.  nah pas pagi jam 6, iseng cek TIX ID lg, lho kok yg nayangin byk, termasuk mall dekat rmh.";0;1;0;0;in;83611311;1707386052066029679;nurinurida;https://twitter.com/nurinurida/status/1707397279894904837
Thu Sep 28 14:09:49 +0000 2023;1707397203323727922;"Next bareng #erhatruwhite #PetualanganSherina2 🥹 https://t.co/oTckfoG0hp";0;0;0;0;en;74103659;1707338359474172344;lauraonlie2;https://twitter.com/lauraonlie2/status/1707397203323727922
Thu Sep 28 14:03:48 +0000 2023;1707395686634078694;"#PetualanganSherina2 nyenengin dan edukatif secra bersamaan ya..mana music scoringnya banyak bikin throwback pula 😭. Thanks @MilesFilms @FilmPetSher 🥺";0;0;0;0;in;1197404317700907008;1707395686634078694;ArmyLoki7;https://twitter.com/ArmyLoki7/status/1707395686634078694
Thu Sep 28 13:59:43 +0000 2023;1707394662229786814;"#PetualanganSherina2 sukses menyentuh core memories 🥲kecuali satu adegan yg menurut gue kek cuplikan film Frozen";0;0;0;0;in;42585749;1707394662229786814;rennyringo;https://twitter.com/rennyringo/status/1707394662229786814
Thu Sep 28 13:59:24 +0000 2023;1707394579195199805;"Overall, this movie felt like a missed opportunity to became as legendary as their original film. The story lacks of depth character building and the adventure part is still felt like just another child adventure movie. 6/10 for this one. #PetualanganSherina2 https://t.co/OlP5gorHaA";0;0;0;1;en;344622950;1707296554300964982;musasyihab;https://twitter.com/musasyihab/status/1707394579195199805
Thu Sep 28 13:56:24 +0000 2023;1707393827290698051;"Admin @FilmPetSher makin melengkapi kebahagiaan aku hari ini😭🥰 cuma di like dan di rt gini aja senang banget🩷🩷🩷    #PetualanganSherina2 https://t.co/VbTE86BTJt";0;0;0;0;in;3945766873;1707393827290698051;ath22wht;https://twitter.com/ath22wht/status/1707393827290698051
Thu Sep 28 13:51:56 +0000 2023;1707392700935442570;"O iya. Satu lagi. SADAM GANTENG! Valid, no debat no kecot.   Sekian dan terima Jimin #PetualanganSherina  #PetualanganSherina2";0;0;0;0;in;65861149;1707390425865269440;sohilauww;https://twitter.com/sohilauww/status/1707392700935442570
